t_years,z,x,r0,capital,log_capital_deviation,tax_rate,nu_tax_speed,ell_J_K,m_J_tau,output,fiscal_resources,J,X,N,c,varpi,lq_log_capital_deviation,lq_tax_rate
21.200000000000003,-1.806616591576036,0.0015327304259720419,0.02010634759091065,1.0060119280727169,0.005993928538384794,0.5073071401912034,0.0002217936588963888,0.9980839137720362,0.00015742851846680474,0.3548986009116421,0.2545988953905574,12.580588354234465,12.547628163127863,-0.032960191102376836,0.2534960593087366,-0.0203893706290603,0.0059129919764275025,0.5071788600078911
21.400000000000002,-1.806616591576036,0.0014694769641668748,0.020110322763090247,1.005910958451277,0.005893557274455244,0.5073494302424053,0.00020117206905741414,0.9981259668571129,0.0001427857902359624,0.35488472854353253,0.2545939761440206,12.580263384005216,12.547391371064402,-0.032872012937930115,0.2534912754679834,-0.019535904089721223,0.005813606998613273,0.5072206378937896
21.6,-1.806616591576036,0.0014088338768688882,0.020114134003101157,1.0058102418607273,0.00579342750436748,0.5073876352145279,0.00018094339530360068,0.9981681564611119,0.00012842311231385905,0.3548709586729621,0.25458893346653155,12.579947915700297,12.547164351762342,-0.03278356393865644,0.25348668906346844,-0.018717596350738063,0.005714467021647719,0.507258380823763
21.8,-1.806616591576036,0.0013506934378782305,0.02011778806668829,1.0057098177498334,0.005693578526478808,0.5074218339898473,0.00016111054626029365,0.9982104376332873,0.00011434250464618294,0.3548572930211804,0.25458377176809643,12.579641606780628,12.546946701857678,-0.03269490492983953,0.25348229194614685,-0.017932997323310072,0.005615611418002865,0.5072921670623758
22.0,-1.806616591576036,0.0012949523666920576,0.020121291431566053,1.00560972424931,0.005594048343913675,0.5074521059844631,0.00014167595231935644,0.9982527675882714,0.00010054564767315498,0.3548437332770198,0.25457849544606836,12.579344129170474,12.54673803463718,-0.03260609454822689,0.25347807630336433,-0.017180716674852454,0.0055170782387436255,0.507322075413045
22.200000000000003,-1.806616591576036,0.0012415116450373539,0.02012465030882987,1.0055099981977995,0.005494873689636025,0.5074785310538187,0.00012264158834901682,0.9982951056201547,8.703389853559871e-05,0.3548302810948405,0.25457310888130763,12.57905516862767,12.546537979350777,-0.03251718930014573,0.2534740346449658,-0.01645942136989912,0.00541890423561941,0.5073481851225426
22.400000000000002,-1.806616591576036,0.0011902763409751683,0.02012787065390182,1.005410675158205,0.005396090041935648,0.5075011894052167,0.00010400899231162658,0.9983374130346518,7.380830437199273e-05,0.35481693809152554,0.2545676164341028,12.578774424140459,12.546346180552435,-0.03242824361797798,0.25347015978997905,-0.015767833311930515,0.005321124883088699,0.5073705757899012
22.6,-1.806616591576036,0.0011411554402637992,0.020130958177029257,1.0053117894456562,0.005297731651487069,0.5075201615111022,8.577928720838341e-05,0.9983796530652779,6.08696179725665e-05,0.3548037058450724,0.2545620224408619,12.578501607349992,12.54616229746833,-0.03233930991506834,0.2534664448538503,-0.015104727082022528,0.005223774400268806,0.5073893272795589
22.8,-1.806616591576036,0.0010940616846813666,0.020133918353354402,1.0052133741458813,0.005199831558878723,0.5075355280287575,6.795319905638394e-05,0.998421790807216,4.821831061293095e-05,0.35479058589222534,0.2545563312105409,12.578236441997559,12.545986003391219,-0.03225043863913129,0.2534628832362086,-0.014468927770307612,0.0051268857728033685,0.5074045196385907
23.0,-1.806616591576036,0.0010489114170205674,0.020136756432572327,1.0051154611371003,0.005102421615649441,0.5075473697225061,5.0531075473517065e-05,0.9984637931477605,3.5854585314964776e-05,0.3547775797267157,0.254550547021429,12.577978663395571,12.54581698509976,-0.03216167832418567,0.25345946860913493,-0.013859308896511296,0.005030490774640354,0.5074162330178743
