named_labels,model,variable,horizon_years,value
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,0.0,0.00028194050736123945
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,0.25,0.00024215840757085174
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,0.5,0.00020870060012737892
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,1.0,0.0001568797457986102
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,2.0,9.415056602189851e-05
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,3.0,6.244187196701128e-05
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,5.0,3.739875169753727e-05
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,7.5,2.7943566266791158e-05
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,10.0,2.311763600797335e-05
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,15.0,1.5103240887587805e-05
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,20.0,8.389603098810813e-06
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,30.0,5.625065025707475e-07
pure_automation_positive,automation_persistence_0.50,output_deviation_linear,40.0,-1.460887303622493e-06
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,0.0,0.00028194050736123945
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,0.25,0.0002728941521539503
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,0.5,0.0002643777520428654
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,1.0,0.00024880212718857413
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,2.0,0.0002226529829053243
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,3.0,0.00020183430497015752
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,5.0,0.00017127161736139087
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,7.5,0.00014532503006178547
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,10.0,0.00012585341277119964
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,15.0,9.33729240307894e-05
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,20.0,6.420037452470441e-05
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,30.0,2.020850351666129e-05
pure_automation_positive,automation_persistence_0.81,output_deviation_linear,40.0,-8.618974969756232e-09
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,0.0,0.00028194050736123945
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,0.25,0.00028392361714657245
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,0.5,0.00028603652597213
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,1.0,0.0002906056679365581
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,2.0,0.0003008174669684184
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,3.0,0.00031194629183601934
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,5.0,0.00033489669319036915
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,7.5,0.0003609204907821306
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,10.0,0.00038032750200402203
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,15.0,0.0003929153450351695
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,20.0,0.0003720465827406907
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,30.0,0.00027221446656345454
pure_automation_positive,automation_persistence_0.95,output_deviation_linear,40.0,0.00016422570852858345
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,0.0,-8.546128341888819e-05
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,0.25,-6.851416076338328e-05
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,0.5,-5.4266806416894556e-05
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,1.0,-3.223037691157037e-05
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,2.0,-5.746130994873529e-06
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,3.0,7.268883213564053e-06
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,5.0,1.619748804920733e-05
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,7.5,1.6942681841543318e-05
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,10.0,1.4992462013038387e-05
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,15.0,9.959852181050953e-06
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,20.0,5.53687908256648e-06
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,30.0,3.7125403880348177e-07
pure_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,40.0,-9.641856206378113e-07
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,0.0,-8.546128341888819e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,0.25,-7.749723703700052e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,0.5,-6.989850010128441e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,1.0,-5.573963086015914e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,2.0,-3.120774947422661e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,3.0,-1.1097920455005949e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,5.0,1.8358420103981146e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,7.5,4.0006426286397914e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,10.0,5.005008226606553e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,15.0,5.011514918515605e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,20.0,3.8358616400467114e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,30.0,1.2849648517292577e-05
pure_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,40.0,-6.501353029564603e-08
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,0.0,-8.546128341888819e-05
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,0.25,-8.069259052731407e-05
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,0.5,-7.588231367072023e-05
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,1.0,-6.616517652531257e-05
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,2.0,-4.652714329611268e-05
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,3.0,-2.692878530873261e-05
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,5.0,1.091778003238756e-05
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,7.5,5.338109123931587e-05
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,10.0,8.843391442468837e-05
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,15.0,0.00013352109203545654
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,20.0,0.00014820675371403862
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,30.0,0.0001213781047702685
pure_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,40.0,7.349251726200782e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,0.0,9.823961197117563e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,0.25,8.357331671544193e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,0.5,7.13584804804677e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,1.0,5.276526934379694e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,2.0,3.1308287189184284e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,3.0,2.1625054157417822e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,5.0,1.6250049290746718e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,7.5,1.6385203233142842e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,10.0,1.67851675832978e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,15.0,1.4939442841426564e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,20.0,1.1079248326231955e-05
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,30.0,3.697497525446964e-06
pure_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,40.0,2.9680493877878522e-08
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,0.0,9.823961197117563e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,0.25,9.181504175370603e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,0.5,8.594904529652974e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,1.0,7.574932930798912e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,2.0,6.058087480779615e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,3.0,5.092161989970425e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,5.0,4.26833148103184e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,7.5,4.355589344412673e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,10.0,4.857648060244177e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,15.0,5.559060644279911e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,20.0,5.2493549781619516e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,30.0,2.9262566523165675e-05
pure_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,40.0,8.544051232961888e-06
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,0.0,9.823961197117563e-05
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,0.25,9.260336823977584e-05
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,0.5,8.740054706788798e-05
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,1.0,7.823122051369022e-05
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,2.0,6.440921263754317e-05
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,3.0,5.5842089256424095e-05
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,5.0,5.1163394358169436e-05
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,7.5,6.145299986796562e-05
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,10.0,8.155660255393904e-05
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,15.0,0.00012777956378659026
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,20.0,0.0001610082154302381
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,30.0,0.00016580613503113854
pure_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,40.0,0.00012076930130925335
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,0.0,0.0030513726637108464
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,0.25,0.002565888334517629
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,0.5,0.002157646302437198
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,1.0,0.001525686331855423
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,2.0,0.0007628431659277121
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,3.0,0.0003814215829638566
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,5.0,9.535539574098024e-05
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,7.5,1.6856611737791603e-05
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,10.0,2.9798561169061517e-06
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,15.0,9.312050365336015e-08
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,20.0,2.9100157391686246e-09
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,30.0,2.8418122481468134e-12
pure_automation_positive,automation_persistence_0.50,claim_loading_state_functional,40.0,2.7752072926667195e-15
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,0.0,0.0030513726637108464
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,0.25,0.002894786282190387
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,0.5,0.002746235397339762
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,1.0,0.0024716118576057857
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,2.0,0.0020020056046606864
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,3.0,0.0016216245397751552
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,5.0,0.0010639478605464806
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,7.5,0.0006282505721740908
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,10.0,0.00037097568036307984
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,15.0,0.00012935122154403452
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,20.0,4.510198215300374e-05
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,30.0,5.483348105565721e-06
pure_automation_positive,automation_persistence_0.81,claim_loading_state_functional,40.0,6.666471186302569e-07
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,0.0,0.0030513726637108464
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,0.25,0.0030124937359271822
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,0.5,0.002974110182256154
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,1.0,0.002898804030525304
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,2.0,0.0027538638289990383
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,3.0,0.0026161706375490857
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,5.0,0.002361094000388051
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,7.5,0.002076932062961652
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,10.0,0.00182696952914589
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,15.0,0.0014136741950464403
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,20.0,0.0010938741439625917
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,30.0,0.0006549428568681641
pure_automation_positive,automation_persistence_0.95,claim_loading_state_functional,40.0,0.0003921384814972839
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,0.0,0.0005792896389915866
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,0.25,0.0005524690038096714
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,0.5,0.0005270599498627133
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,1.0,0.00048017698744286046
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,2.0,0.00040026721617777175
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,3.0,0.00033573443323262634
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,5.0,0.00024110124952903567
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,7.5,0.00016605791667644268
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,10.0,0.00011952060404887438
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,15.0,6.82053855009727e-05
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,20.0,4.074520895205994e-05
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,30.0,1.16028515999447e-05
pure_productivity_positive,automation_persistence_0.50,output_deviation_linear,40.0,8.891840599486753e-08
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,0.0,0.0005792896389915866
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,0.25,0.0005524690038096714
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,0.5,0.0005270599498627133
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,1.0,0.00048017698744286046
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,2.0,0.00040026721617777175
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,3.0,0.00033573443323262623
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,5.0,0.0002411012495290358
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,7.5,0.00016605791667644265
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,10.0,0.00011952060404887465
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,15.0,6.820538550097266e-05
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,20.0,4.0745208952060004e-05
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,30.0,1.160285159994467e-05
pure_productivity_positive,automation_persistence_0.81,output_deviation_linear,40.0,8.891840599485418e-08
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,0.0,0.0005792896389915866
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,0.25,0.0005524690038096714
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,0.5,0.0005270599498627133
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,1.0,0.00048017698744286046
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,2.0,0.00040026721617777175
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,3.0,0.00033573443323262623
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,5.0,0.0002411012495290358
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,7.5,0.00016605791667644265
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,10.0,0.00011952060404887465
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,15.0,6.820538550097266e-05
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,20.0,4.0745208952060004e-05
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,30.0,1.160285159994467e-05
pure_productivity_positive,automation_persistence_0.95,output_deviation_linear,40.0,8.891840599485418e-08
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,0.0,0.00038233116173444715
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,0.25,0.0003646295425143832
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,0.5,0.00034785956690939075
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,1.0,0.0003169168117122879
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,2.0,0.0002641763626773294
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,3.0,0.00022158472593353338
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,5.0,0.00015912682468916355
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,7.5,0.00010959822500645215
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,10.0,7.88835986722571e-05
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,15.0,4.501555443064198e-05
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,20.0,2.689183790835956e-05
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,30.0,7.657882055963501e-06
pure_productivity_positive,automation_persistence_0.50,wage_income_deviation_linear,40.0,5.868614795661258e-08
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,0.0,0.00038233116173444715
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,0.25,0.0003646295425143832
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,0.5,0.00034785956690939075
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,1.0,0.0003169168117122879
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,2.0,0.0002641763626773294
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,3.0,0.00022158472593353335
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,5.0,0.00015912682468916363
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,7.5,0.00010959822500645214
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,10.0,7.888359867225727e-05
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,15.0,4.5015554430641956e-05
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,20.0,2.68918379083596e-05
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,30.0,7.657882055963481e-06
pure_productivity_positive,automation_persistence_0.81,wage_income_deviation_linear,40.0,5.868614795660375e-08
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,0.0,0.00038233116173444715
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,0.25,0.0003646295425143832
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,0.5,0.00034785956690939075
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,1.0,0.0003169168117122879
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,2.0,0.0002641763626773294
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,3.0,0.00022158472593353335
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,5.0,0.00015912682468916363
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,7.5,0.00010959822500645214
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,10.0,7.888359867225727e-05
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,15.0,4.5015554430641956e-05
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,20.0,2.68918379083596e-05
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,30.0,7.657882055963481e-06
pure_productivity_positive,automation_persistence_0.95,wage_income_deviation_linear,40.0,5.868614795660375e-08
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,0.0,0.00048081040036301685
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,0.25,0.00045539526398989634
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,0.5,0.00043140705087956605
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,1.0,0.00038740603092880983
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,2.0,0.0003133828394060561
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,3.0,0.00025483245235999953
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,5.0,0.00017216702846886583
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,7.5,0.00011150104002805576
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,10.0,7.809362337264118e-05
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,15.0,4.795086326912644e-05
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,20.0,3.446935937054798e-05
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,30.0,1.6456596212796916e-05
pure_productivity_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,40.0,4.673874012933707e-06
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,0.0,0.00048081040036301685
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,0.25,0.00045539526398989634
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,0.5,0.000431407050879566
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,1.0,0.00038740603092880983
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,2.0,0.0003133828394060561
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,3.0,0.0002548324523599994
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,5.0,0.00017216702846886597
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,7.5,0.00011150104002805577
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,10.0,7.809362337264146e-05
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,15.0,4.795086326912642e-05
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,20.0,3.446935937054804e-05
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,30.0,1.6456596212796886e-05
pure_productivity_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,40.0,4.673874012933702e-06
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,0.0,0.00048081040036301685
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,0.25,0.00045539526398989634
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,0.5,0.000431407050879566
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,1.0,0.00038740603092880983
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,2.0,0.0003133828394060561
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,3.0,0.0002548324523599994
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,5.0,0.00017216702846886597
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,7.5,0.00011150104002805577
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,10.0,7.809362337264146e-05
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,15.0,4.795086326912642e-05
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,20.0,3.446935937054804e-05
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,30.0,1.6456596212796886e-05
pure_productivity_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,40.0,4.673874012933702e-06
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,0.0,0.001635794186284235
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,0.25,0.0015518506235759847
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,0.5,0.0014722147676558116
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,1.0,0.0013249932908902305
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,2.0,0.0010732445656210868
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,3.0,0.0008693280981530802
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,5.0,0.0005703661651982359
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,7.5,0.00033679551688790664
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,10.0,0.00019887438476713987
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,15.0,6.934321025645365e-05
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,20.0,2.4178482383746545e-05
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,30.0,2.9395390012929285e-06
pure_productivity_positive,automation_persistence_0.50,claim_loading_state_functional,40.0,3.5737931781569633e-07
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,0.0,0.001635794186284235
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,0.25,0.0015518506235759847
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,0.5,0.0014722147676558116
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,1.0,0.0013249932908902305
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,2.0,0.0010732445656210868
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,3.0,0.0008693280981530799
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,5.0,0.0005703661651982364
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,7.5,0.0003367955168879066
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,10.0,0.00019887438476714065
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,15.0,6.934321025645361e-05
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,20.0,2.4178482383746725e-05
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,30.0,2.9395390012929246e-06
